ensg	biotype	symbol	chrom
ENSG00000124356	protein_coding	STAMBP	chr2
ENSG00000286244	lncRNA	ENSG00000286244	chr2
ENSG00000271536	processed_pseudogene	ENSG00000271536	chr2
ENSG00000163017	protein_coding	ACTG2	chr2
ENSG00000114956	protein_coding	DGUOK	chr2
ENSG00000237883	lncRNA	DGUOK-AS1	chr2
ENSG00000201876	rRNA_pseudogene	RNA5SP97	chr2
ENSG00000304628	lncRNA	ENSG00000304628	chr2
ENSG00000187605	protein_coding	TET3	chr2
ENSG00000235499	lncRNA	ENSG00000235499	chr2
ENSG00000279181	TEC	ENSG00000279181	chr2
ENSG00000294996	lncRNA	ENSG00000294996	chr2
ENSG00000257800	transcribed_processed_pseudogene	FNBP1P1	chr2
ENSG00000217702	lncRNA	ENSG00000217702	chr2
ENSG00000163170	protein_coding	BOLA3	chr2
ENSG00000225439	lncRNA	BOLA3-DT	chr2
ENSG00000114978	protein_coding	MOB1A	chr2
ENSG00000065911	protein_coding	MTHFD2	chr2
ENSG00000279201	TEC	ENSG00000279201	chr2
ENSG00000279070	lncRNA	ENSG00000279070	chr2
ENSG00000264324	protein_coding	ENSG00000264324	chr2
ENSG00000188687	protein_coding	SLC4A5	chr2
ENSG00000229798	processed_pseudogene	KRT18P26	chr2
ENSG00000252214	snRNA	RNU6-542P	chr2
ENSG00000301222	lncRNA	ENSG00000301222	chr2
ENSG00000234632	processed_pseudogene	NECAP1P2	chr2
ENSG00000225658	processed_pseudogene	TAF13P2	chr2
ENSG00000204843	protein_coding	DCTN1	chr2
ENSG00000237737	lncRNA	DCTN1-AS1	chr2
ENSG00000159239	protein_coding	ENSG00000159239	chr2
ENSG00000234521	transcribed_unitary_pseudogene	ENSG00000234521	chr2
ENSG00000284308	protein_coding	C2orf81	chr2
ENSG00000286623	lncRNA	ENSG00000286623	chr2
ENSG00000233155	processed_pseudogene	HMGA1P8	chr2
ENSG00000005448	protein_coding	WDR54	chr2
ENSG00000114993	protein_coding	RTKN	chr2
ENSG00000115274	protein_coding	INO80B	chr2
ENSG00000274049	protein_coding	INO80B-WBP1	chr2
ENSG00000239779	protein_coding	WBP1	chr2
ENSG00000115275	protein_coding	MOGS	chr2
ENSG00000286883	lncRNA	ENSG00000286883	chr2
ENSG00000204822	protein_coding	MRPL53	chr2
ENSG00000135637	protein_coding	CCDC142	chr2
ENSG00000115282	protein_coding	TTC31	chr2
ENSG00000179528	protein_coding	LBX2	chr2
ENSG00000257702	lncRNA	LBX2-AS1	chr2
ENSG00000272183	lncRNA	ENSG00000272183	chr2
ENSG00000115289	protein_coding	PCGF1	chr2
ENSG00000115297	protein_coding	TLX2	chr2
ENSG00000144045	protein_coding	DQX1	chr2
ENSG00000115307	protein_coding	AUP1	chr2
ENSG00000115317	protein_coding	HTRA2	chr2
ENSG00000115318	protein_coding	LOXL3	chr2
ENSG00000115325	protein_coding	DOK1	chr2
ENSG00000159374	protein_coding	M1AP	chr2
ENSG00000233872	processed_pseudogene	TOR1BP1	chr2
ENSG00000108442	processed_pseudogene	TVP23BP2	chr2
ENSG00000135622	protein_coding	SEMA4F	chr2
ENSG00000297014	lncRNA	ENSG00000297014	chr2
ENSG00000286739	lncRNA	ENSG00000286739	chr2
ENSG00000287687	lncRNA	ENSG00000287687	chr2
ENSG00000224646	processed_pseudogene	RPS28P5	chr2
ENSG00000297035	lncRNA	ENSG00000297035	chr2
ENSG00000272711	lncRNA	HK2-DT	chr2
ENSG00000159399	protein_coding	HK2	chr2
ENSG00000309281	lncRNA	ENSG00000309281	chr2
ENSG00000309310	lncRNA	ENSG00000309310	chr2
ENSG00000204792	lncRNA	LINC01291	chr2
ENSG00000236209	lncRNA	ENSG00000236209	chr2
ENSG00000115350	protein_coding	POLE4	chr2
ENSG00000115353	protein_coding	TACR1	chr2
ENSG00000263909	miRNA	MIR5000	chr2
ENSG00000270571	lncRNA	ENSG00000270571	chr2
ENSG00000306831	lncRNA	ENSG00000306831	chr2
ENSG00000306791	lncRNA	ENSG00000306791	chr2
ENSG00000306811	lncRNA	ENSG00000306811	chr2
ENSG00000236167	processed_pseudogene	GAPDHP57	chr2
ENSG00000115363	protein_coding	EVA1A	chr2
ENSG00000237293	lncRNA	ENSG00000237293	chr2
ENSG00000238410	snoRNA	ENSG00000238410	chr2
ENSG00000231172	lncRNA	EVA1A-AS	chr2
ENSG00000230477	processed_pseudogene	ENSG00000230477	chr2
ENSG00000221638	snoRNA	U3	chr2
ENSG00000115364	protein_coding	MRPL19	chr2
ENSG00000226247	processed_pseudogene	SUPT4H1P1	chr2
ENSG00000005436	protein_coding	GCFC2	chr2
ENSG00000270696	lncRNA	ENSG00000270696	chr2
ENSG00000271452	lncRNA	ENSG00000271452	chr2
ENSG00000270462	lncRNA	ENSG00000270462	chr2
ENSG00000286045	lncRNA	ENSG00000286045	chr2
ENSG00000270996	lncRNA	ENSG00000270996	chr2
ENSG00000287474	lncRNA	ENSG00000287474	chr2
ENSG00000233107	processed_pseudogene	SUCLA2P2	chr2
ENSG00000287172	lncRNA	ENSG00000287172	chr2
ENSG00000296478	lncRNA	ENSG00000296478	chr2
ENSG00000287749	lncRNA	ENSG00000287749	chr2
ENSG00000228209	processed_pseudogene	PNPP1	chr2
ENSG00000309755	lncRNA	ENSG00000309755	chr2
ENSG00000271356	transcribed_processed_pseudogene	USP21P2	chr2
ENSG00000200488	misc_RNA	RN7SKP203	chr2
ENSG00000306601	lncRNA	ENSG00000306601	chr2
ENSG00000293833	lncRNA	ENSG00000293833	chr2
ENSG00000251947	misc_RNA	RN7SKP164	chr2
ENSG00000287026	lncRNA	ENSG00000287026	chr2
ENSG00000287130	lncRNA	ENSG00000287130	chr2
ENSG00000286202	lncRNA	ENSG00000286202	chr2
ENSG00000176204	protein_coding	LRRTM4	chr2
ENSG00000200028	rRNA_pseudogene	RNA5SP98	chr2
ENSG00000287025	lncRNA	ENSG00000287025	chr2
ENSG00000234653	lncRNA	LRRTM4-AS1	chr2
ENSG00000304328	lncRNA	ENSG00000304328	chr2
ENSG00000286932	lncRNA	ENSG00000286932	chr2
ENSG00000227088	lncRNA	ENSG00000227088	chr2
ENSG00000230968	lncRNA	ENSG00000230968	chr2
ENSG00000293093	lncRNA	ENSG00000293093	chr2
ENSG00000237077	transcribed_processed_pseudogene	RPL38P2	chr2
ENSG00000233605	lncRNA	LINC01851	chr2
ENSG00000229494	lncRNA	ENSG00000229494	chr2
ENSG00000298364	lncRNA	ENSG00000298364	chr2
ENSG00000214429	transcribed_processed_pseudogene	CYCSP6	chr2
ENSG00000270470	processed_pseudogene	ENSG00000270470	chr2
ENSG00000234877	lncRNA	ENSG00000234877	chr2
ENSG00000307745	lncRNA	ENSG00000307745	chr2
ENSG00000294724	lncRNA	ENSG00000294724	chr2
ENSG00000286260	lncRNA	ENSG00000286260	chr2
ENSG00000202423	snRNA	RNU6-827P	chr2
ENSG00000200048	snRNA	RNU6-812P	chr2
ENSG00000143954	protein_coding	REG3G	chr2
ENSG00000172023	protein_coding	REG1B	chr2
ENSG00000115386	protein_coding	REG1A	chr2
ENSG00000290771	lncRNA	ENSG00000290771	chr2
ENSG00000204787	transcribed_unprocessed_pseudogene	REG1CP	chr2
ENSG00000172016	protein_coding	REG3A	chr2
ENSG00000224879	lncRNA	ENSG00000224879	chr2
ENSG00000066032	protein_coding	CTNNA2	chr2
ENSG00000286227	lncRNA	ENSG00000286227	chr2
ENSG00000229385	lncRNA	CTNNA2-AS1	chr2
ENSG00000277171	unprocessed_pseudogene	ENSG00000277171	chr2
ENSG00000230237	processed_pseudogene	GNA13P1	chr2
ENSG00000252031	snRNA	RNU6-561P	chr2
ENSG00000266436	miRNA	MIR4264	chr2
ENSG00000276917	miRNA	MIR8080	chr2
ENSG00000224731	lncRNA	ENSG00000224731	chr2
ENSG00000223427	processed_pseudogene	RBM7P1	chr2
ENSG00000162951	protein_coding	LRRTM1	chr2
ENSG00000237031	lncRNA	ENSG00000237031	chr2
ENSG00000230975	lncRNA	ENSG00000230975	chr2
ENSG00000303510	lncRNA	ENSG00000303510	chr2
ENSG00000300039	lncRNA	ENSG00000300039	chr2
ENSG00000234429	processed_pseudogene	ANKRD11P1	chr2
ENSG00000231722	processed_pseudogene	CHMP4AP1	chr2
ENSG00000235519	lncRNA	LINC01815	chr2
ENSG00000306384	lncRNA	ENSG00000306384	chr2
ENSG00000200890	rRNA_pseudogene	RNA5SP99	chr2
ENSG00000233444	processed_pseudogene	ENSG00000233444	chr2
ENSG00000303999	lncRNA	ENSG00000303999	chr2
ENSG00000304018	lncRNA	ENSG00000304018	chr2
ENSG00000231781	lncRNA	ENSG00000231781	chr2
ENSG00000242118	misc_RNA	RN7SL201P	chr2
ENSG00000309701	lncRNA	ENSG00000309701	chr2
ENSG00000229560	processed_pseudogene	LYARP1	chr2
ENSG00000252897	snRNA	RNU6-685P	chr2
ENSG00000201311	misc_RNA	Y_RNA	chr2
ENSG00000305189	lncRNA	ENSG00000305189	chr2
ENSG00000296804	lncRNA	ENSG00000296804	chr2
ENSG00000237498	lncRNA	ENSG00000237498	chr2
ENSG00000226860	processed_pseudogene	RBX1P1	chr2
ENSG00000298295	lncRNA	ENSG00000298295	chr2
ENSG00000226700	processed_pseudogene	MTND4P25	chr2
ENSG00000225045	processed_pseudogene	MTND5P27	chr2
ENSG00000224695	processed_pseudogene	MTND6P7	chr2
ENSG00000227789	processed_pseudogene	MTCYBP7	chr2
ENSG00000286211	lncRNA	ENSG00000286211	chr2
ENSG00000168129	processed_pseudogene	DHFRP3	chr2
ENSG00000302192	lncRNA	ENSG00000302192	chr2
ENSG00000302175	lncRNA	ENSG00000302175	chr2
ENSG00000303504	lncRNA	ENSG00000303504	chr2
ENSG00000300188	lncRNA	ENSG00000300188	chr2
ENSG00000223977	processed_pseudogene	ENSG00000223977	chr2
ENSG00000307778	lncRNA	ENSG00000307778	chr2
ENSG00000307794	lncRNA	ENSG00000307794	chr2
ENSG00000232548	lncRNA	LINC01809	chr2
ENSG00000224627	processed_pseudogene	RPL37P10	chr2
ENSG00000199295	snRNA	RNU6-1312P	chr2
ENSG00000308806	lncRNA	ENSG00000308806	chr2
ENSG00000304673	lncRNA	ENSG00000304673	chr2
ENSG00000309386	lncRNA	ENSG00000309386	chr2
ENSG00000309365	lncRNA	ENSG00000309365	chr2
ENSG00000228225	processed_pseudogene	CRLF3P3	chr2
ENSG00000228902	processed_pseudogene	ST6GALNAC2P1	chr2
ENSG00000307947	lncRNA	ENSG00000307947	chr2
ENSG00000294064	lncRNA	ENSG00000294064	chr2
ENSG00000294015	lncRNA	ENSG00000294015	chr2
ENSG00000293083	lncRNA	ENSG00000293083	chr2
ENSG00000182814	transcribed_processed_pseudogene	FUNDC2P2	chr2
ENSG00000228272	lncRNA	ENSG00000228272	chr2
ENSG00000163541	protein_coding	SUCLG1	chr2
ENSG00000303657	lncRNA	ENSG00000303657	chr2
ENSG00000289076	lncRNA	ENSG00000289076	chr2
ENSG00000115423	protein_coding	DNAH6	chr2
ENSG00000259056	transcribed_unprocessed_pseudogene	DUXAP1	chr2
ENSG00000235847	processed_pseudogene	LDHAP7	chr2
ENSG00000186854	protein_coding	TRABD2A	chr2
ENSG00000276362	unprocessed_pseudogene	ENSG00000276362	chr2
ENSG00000213400	processed_pseudogene	RPL12P18	chr2
ENSG00000297296	lncRNA	ENSG00000297296	chr2
ENSG00000034510	protein_coding	TMSB10	chr2
ENSG00000287625	lncRNA	ENSG00000287625	chr2
ENSG00000213399	processed_pseudogene	RPS2P17	chr2
ENSG00000290085	lncRNA	ENSG00000290085	chr2
ENSG00000176407	protein_coding	KCMF1	chr2
ENSG00000260840	lncRNA	LINC01964	chr2
ENSG00000235463	processed_pseudogene	ENSG00000235463	chr2
ENSG00000225787	processed_pseudogene	LSM3P3	chr2
ENSG00000300535	lncRNA	ENSG00000300535	chr2
ENSG00000152284	protein_coding	TCF7L1	chr2
ENSG00000231134	lncRNA	TCF7L1-IT1	chr2
ENSG00000200701	snRNA	RNU6-674P	chr2
ENSG00000230299	processed_pseudogene	SNRPEP11	chr2
ENSG00000246575	unprocessed_pseudogene	ENSG00000246575	chr2
ENSG00000152291	protein_coding	TGOLN2	chr2
ENSG00000307411	lncRNA	ENSG00000307411	chr2
ENSG00000290110	lncRNA	ENSG00000290110	chr2
ENSG00000239143	misc_RNA	Y_RNA	chr2
ENSG00000270532	processed_pseudogene	PEBP1P2	chr2
ENSG00000042445	protein_coding	RETSAT	chr2
ENSG00000115459	protein_coding	ELMOD3	chr2
ENSG00000271014	processed_pseudogene	ENSG00000271014	chr2
ENSG00000202382	misc_RNA	Y_RNA	chr2
ENSG00000278590	misc_RNA	RN7SL113P	chr2
ENSG00000296248	lncRNA	ENSG00000296248	chr2
ENSG00000273196	lncRNA	ENSG00000273196	chr2
ENSG00000042493	protein_coding	CAPG	chr2
ENSG00000286011	lncRNA	ENSG00000286011	chr2
ENSG00000152292	protein_coding	SH2D6	chr2
ENSG00000207207	misc_RNA	Y_RNA	chr2
ENSG00000244399	misc_RNA	RN7SL251P	chr2
ENSG00000304620	lncRNA	ENSG00000304620	chr2
ENSG00000303258	lncRNA	ENSG00000303258	chr2
ENSG00000199936	misc_RNA	Y_RNA	chr2
ENSG00000229648	transcribed_processed_pseudogene	RPSAP22	chr2
ENSG00000303276	lncRNA	ENSG00000303276	chr2
ENSG00000286532	lncRNA	PARTICL	chr2
ENSG00000168906	protein_coding	MAT2A	chr2
ENSG00000115486	protein_coding	GGCX	chr2
ENSG00000118640	protein_coding	VAMP8	chr2
ENSG00000276281	misc_RNA	RN7SL126P	chr2
ENSG00000168899	protein_coding	VAMP5	chr2
ENSG00000288858	lncRNA	ENSG00000288858	chr2
ENSG00000168894	protein_coding	RNF181	chr2
ENSG00000168890	protein_coding	TMEM150A	chr2
ENSG00000168883	protein_coding	USP39	chr2
ENSG00000168887	protein_coding	C2orf68	chr2
ENSG00000305171	lncRNA	ENSG00000305171	chr2
ENSG00000168878	protein_coding	SFTPB	chr2
ENSG00000310473	lncRNA	ENSG00000310473	chr2
ENSG00000310481	lncRNA	ENSG00000310481	chr2
ENSG00000115523	protein_coding	GNLY	chr2
ENSG00000203363	processed_pseudogene	GPR160P1	chr2
ENSG00000305802	lncRNA	ENSG00000305802	chr2
ENSG00000308248	lncRNA	ENSG00000308248	chr2
ENSG00000199687	snRNA	RNU1-38P	chr2
ENSG00000308233	lncRNA	ENSG00000308233	chr2
ENSG00000303880	lncRNA	ENSG00000303880	chr2
ENSG00000303899	lncRNA	ENSG00000303899	chr2
ENSG00000168874	protein_coding	ATOH8	chr2
ENSG00000278783	miRNA	MIR6071	chr2
ENSG00000296910	lncRNA	ENSG00000296910	chr2
ENSG00000296931	lncRNA	ENSG00000296931	chr2
ENSG00000298902	lncRNA	ENSG00000298902	chr2
ENSG00000229498	lncRNA	ENSG00000229498	chr2
ENSG00000252321	misc_RNA	RN7SKP83	chr2
ENSG00000115525	protein_coding	ST3GAL5	chr2
ENSG00000232504	lncRNA	ST3GAL5-AS1	chr2
ENSG00000293770	lncRNA	ENSG00000293770	chr2
ENSG00000287628	lncRNA	ENSG00000287628	chr2
ENSG00000306952	lncRNA	ENSG00000306952	chr2
ENSG00000297464	lncRNA	ENSG00000297464	chr2
ENSG00000068654	protein_coding	POLR1A	chr2
ENSG00000132300	protein_coding	PTCD3	chr2
ENSG00000208772	snoRNA	SNORD94	chr2
ENSG00000132305	protein_coding	IMMT	chr2
ENSG00000200241	misc_RNA	Y_RNA	chr2
ENSG00000265420	miRNA	MIR4779	chr2
ENSG00000273080	lncRNA	ENSG00000273080	chr2
ENSG00000132313	protein_coding	MRPL35	chr2
ENSG00000068615	protein_coding	REEP1	chr2
ENSG00000300452	lncRNA	ENSG00000300452	chr2
ENSG00000202537	snoRNA	U8	chr2
ENSG00000251974	snoRNA	ENSG00000251974	chr2
ENSG00000115548	protein_coding	KDM3A	chr2
ENSG00000115561	protein_coding	CHMP3	chr2
ENSG00000249884	protein_coding	RNF103-CHMP3	chr2
ENSG00000200563	snRNA	RNU6-640P	chr2
ENSG00000228363	lncRNA	CHMP3-AS1	chr2
ENSG00000239305	protein_coding	RNF103	chr2
ENSG00000294715	lncRNA	ENSG00000294715	chr2
ENSG00000153561	protein_coding	RMND5A	chr2
ENSG00000153563	protein_coding	CD8A	chr2
ENSG00000291013	lncRNA	ENSG00000291013	chr2
ENSG00000295522	lncRNA	ENSG00000295522	chr2
ENSG00000172116	protein_coding	CD8B	chr2
ENSG00000295541	lncRNA	ENSG00000295541	chr2
ENSG00000233673	transcribed_unprocessed_pseudogene	ANAPC1P1	chr2
ENSG00000213605	processed_pseudogene	ENSG00000213605	chr2
ENSG00000187627	protein_coding	RGPD1	chr2
ENSG00000231351	processed_pseudogene	WBP1P1	chr2
ENSG00000226114	processed_pseudogene	NDUFB4P5	chr2
ENSG00000183281	protein_coding	PLGLB1	chr2
ENSG00000285793	lncRNA	ANAPC1P2	chr2
ENSG00000231259	transcribed_unprocessed_pseudogene	ANAPC1P2	chr2
ENSG00000266931	transcribed_unprocessed_pseudogene	ENSG00000266931	chr2
ENSG00000287931	lncRNA	ENSG00000287931	chr2
ENSG00000230395	unprocessed_pseudogene	ANAPC1P3	chr2
ENSG00000204745	transcribed_unprocessed_pseudogene	ENSG00000204745	chr2
ENSG00000264793	miRNA	MIR4771-1	chr2
ENSG00000303900	lncRNA	ENSG00000303900	chr2
ENSG00000233671	processed_pseudogene	CENPNP1	chr2
ENSG00000310373	lncRNA	ENSG00000310373	chr2
ENSG00000281477	lncRNA	LINC01955	chr2
ENSG00000271097	processed_pseudogene	DBF4P3	chr2
ENSG00000287763	lncRNA	ENSG00000287763	chr2
ENSG00000233999	IG_V_gene	IGKV3OR2-268	chr2
ENSG00000297930	lncRNA	ENSG00000297930	chr2
ENSG00000224881	processed_pseudogene	ENSG00000224881	chr2
ENSG00000280721	lncRNA	LINC01943	chr2
ENSG00000222041	lncRNA	CYTOR	chr2
ENSG00000284879	lncRNA	NCAL1	chr2
ENSG00000273445	lncRNA	ENSG00000273445	chr2
ENSG00000301212	lncRNA	ENSG00000301212	chr2
ENSG00000301240	lncRNA	ENSG00000301240	chr2
ENSG00000214354	processed_pseudogene	PAFAH1B1P1	chr2
ENSG00000301270	lncRNA	ENSG00000301270	chr2
ENSG00000265507	miRNA	MIR4435-1	chr2
ENSG00000289429	lncRNA	ENSG00000289429	chr2
ENSG00000225933	processed_pseudogene	RPS14P5	chr2
ENSG00000301256	lncRNA	ENSG00000301256	chr2
ENSG00000234231	transcribed_unprocessed_pseudogene	ANAPC1P4	chr2
ENSG00000125551	protein_coding	PLGLB2	chr2
ENSG00000185304	protein_coding	RGPD2	chr2
ENSG00000229604	processed_pseudogene	MTATP8P2	chr2
ENSG00000301469	lncRNA	ENSG00000301469	chr2
ENSG00000225428	processed_pseudogene	NDUFB4P7	chr2
ENSG00000233205	processed_pseudogene	WBP1P2	chr2
ENSG00000275597	unprocessed_pseudogene	ANAPC1P5	chr2
ENSG00000307645	lncRNA	ENSG00000307645	chr2
ENSG00000288437	transcribed_unprocessed_pseudogene	ENSG00000288437	chr2
ENSG00000222724	snRNA	RNU2-63P	chr2
ENSG00000287670	lncRNA	ENSG00000287670	chr2
ENSG00000172086	protein_coding	KRCC1	chr2
ENSG00000115593	protein_coding	SMYD1	chr2
ENSG00000265003	miRNA	MIR4780	chr2
ENSG00000163586	protein_coding	FABP1	chr2
ENSG00000288734	lncRNA	ENSG00000288734	chr2
ENSG00000144115	protein_coding	THNSL2	chr2
ENSG00000299410	lncRNA	ENSG00000299410	chr2
ENSG00000232508	processed_pseudogene	MRPL45P1	chr2
ENSG00000283262	snRNA	U6	chr2
ENSG00000212133	snRNA	RNU6-1168P	chr2
ENSG00000252395	snRNA	RNU6-1007P	chr2
ENSG00000224291	processed_pseudogene	RPL38P6	chr2
ENSG00000214336	protein_coding	FOXI3	chr2
ENSG00000225420	lncRNA	ENSG00000225420	chr2
ENSG00000172073	protein_coding	SPMIP9	chr2
ENSG00000172071	protein_coding	EIF2AK3	chr2
ENSG00000234028	lncRNA	EIF2AK3-DT	chr2
ENSG00000302514	lncRNA	ENSG00000302514	chr2
ENSG00000302526	lncRNA	ENSG00000302526	chr2
ENSG00000153574	protein_coding	RPIA	chr2
ENSG00000291127	lncRNA	ANKRD36BP2	chr2
ENSG00000230006	transcribed_unprocessed_pseudogene	ANKRD36BP2	chr2
ENSG00000290802	lncRNA	ENSG00000290802	chr2
ENSG00000240040	lncRNA	ENSG00000240040	chr2
ENSG00000283270	transcribed_unprocessed_pseudogene	MALLP2	chr2
ENSG00000265510	miRNA	MIR4436A	chr2
ENSG00000304868	lncRNA	ENSG00000304868	chr2
ENSG00000309324	lncRNA	ENSG00000309324	chr2
ENSG00000211592	IG_C_gene	IGKC	chr2
ENSG00000295771	lncRNA	ENSG00000295771	chr2
ENSG00000211593	IG_J_gene	IGKJ5	chr2
ENSG00000211594	IG_J_gene	IGKJ4	chr2
ENSG00000211595	IG_J_gene	IGKJ3	chr2
ENSG00000211596	IG_J_gene	IGKJ2	chr2
ENSG00000211597	IG_J_gene	IGKJ1	chr2
ENSG00000290104	lncRNA	ENSG00000290104	chr2
ENSG00000211598	IG_V_gene	IGKV4-1	chr2
ENSG00000211599	IG_V_gene	IGKV5-2	chr2
ENSG00000197794	IG_V_pseudogene	IGKV7-3	chr2
ENSG00000225136	processed_pseudogene	PGBD4P5	chr2
ENSG00000253435	IG_V_pseudogene	IGKV2-4	chr2
ENSG00000243466	IG_V_gene	IGKV1-5	chr2
ENSG00000239855	IG_V_gene	IGKV1-6	chr2
ENSG00000243063	IG_V_gene	IGKV3-7	chr2
ENSG00000240671	IG_V_gene	IGKV1-8	chr2
ENSG00000241755	IG_V_gene	IGKV1-9	chr2
ENSG00000253278	IG_V_pseudogene	IGKV2-10	chr2
ENSG00000241351	IG_V_gene	IGKV3-11	chr2
ENSG00000243290	IG_V_gene	IGKV1-12	chr2
ENSG00000253497	IG_V_pseudogene	IGKV1-13	chr2
ENSG00000253265	IG_V_pseudogene	IGKV2-14	chr2
ENSG00000244437	IG_V_gene	IGKV3-15	chr2
ENSG00000240864	IG_V_gene	IGKV1-16	chr2
ENSG00000240382	IG_V_gene	IGKV1-17	chr2
ENSG00000254157	IG_V_pseudogene	IGKV2-18	chr2
ENSG00000253732	IG_V_pseudogene	IGKV2-19	chr2
ENSG00000239951	IG_V_gene	IGKV3-20	chr2
ENSG00000211611	IG_V_gene	IGKV6-21	chr2
ENSG00000253578	IG_V_pseudogene	IGKV1-22	chr2
ENSG00000253625	IG_V_pseudogene	IGKV2-23	chr2
ENSG00000241294	IG_V_gene	IGKV2-24	chr2
ENSG00000253202	IG_V_pseudogene	IGKV3-25	chr2
ENSG00000254098	IG_V_pseudogene	IGKV2-26	chr2
ENSG00000277852	unprocessed_pseudogene	ENSG00000277852	chr2
ENSG00000244575	IG_V_gene	IGKV1-27	chr2
ENSG00000244116	IG_V_gene	IGKV2-28	chr2
ENSG00000253998	IG_V_pseudogene	IGKV2-29	chr2
ENSG00000243238	IG_V_gene	IGKV2-30	chr2
ENSG00000253158	IG_V_pseudogene	IGKV3-31	chr2
ENSG00000253870	IG_V_pseudogene	IGKV1-32	chr2
ENSG00000242076	IG_V_gene	IGKV1-33	chr2
ENSG00000253860	IG_V_pseudogene	IGKV3-34	chr2
ENSG00000253461	IG_V_pseudogene	IGKV1-35	chr2
ENSG00000253487	IG_V_pseudogene	IGKV2-36	chr2
ENSG00000239862	IG_V_gene	IGKV1-37	chr2
ENSG00000253592	IG_V_pseudogene	IGKV2-38	chr2
ENSG00000242371	IG_V_gene	IGKV1-39	chr2
ENSG00000273962	IG_V_gene	IGKV2-40	chr2
ENSG00000283427	unprocessed_pseudogene	ENSG00000283427	chr2
ENSG00000290846	lncRNA	ENSG00000290846	chr2
ENSG00000283196	transcribed_unprocessed_pseudogene	ENSG00000283196	chr2
ENSG00000276861	rRNA	5S_rRNA	chr2
ENSG00000296491	lncRNA	ENSG00000296491	chr2
ENSG00000283132	transcribed_unprocessed_pseudogene	KMT2CP4	chr2
ENSG00000306774	lncRNA	ENSG00000306774	chr2
ENSG00000304415	lncRNA	ENSG00000304415	chr2
ENSG00000283214	transcribed_unprocessed_pseudogene	ENSG00000283214	chr2
ENSG00000283659	transcribed_unprocessed_pseudogene	ENSG00000283659	chr2
ENSG00000306248	lncRNA	ENSG00000306248	chr2
ENSG00000251039	IG_V_gene	IGKV2D-40	chr2
ENSG00000251546	IG_V_gene	IGKV1D-39	chr2
ENSG00000254009	IG_V_pseudogene	IGKV2D-38	chr2
ENSG00000250036	IG_V_gene	IGKV1D-37	chr2
ENSG00000253127	IG_V_pseudogene	IGKV2D-36	chr2
ENSG00000232747	IG_V_pseudogene	IGKV1D-35	chr2
ENSG00000253501	IG_V_pseudogene	IGKV3D-34	chr2
ENSG00000239975	IG_V_gene	IGKV1D-33	chr2
ENSG00000253191	IG_V_pseudogene	IGKV1D-32	chr2
ENSG00000253999	IG_V_pseudogene	IGKV3D-31	chr2
ENSG00000239571	IG_V_gene	IGKV2D-30	chr2
ENSG00000243264	IG_V_gene	IGKV2D-29	chr2
ENSG00000242534	IG_V_gene	IGKV2D-28	chr2
ENSG00000224607	IG_V_pseudogene	IGKV1D-27	chr2
ENSG00000211623	IG_V_gene	IGKV2D-26	chr2
ENSG00000254097	IG_V_pseudogene	IGKV3D-25	chr2
ENSG00000241566	IG_V_gene	IGKV2D-24	chr2
ENSG00000254345	IG_V_pseudogene	IGKV2D-23	chr2
ENSG00000253365	IG_V_pseudogene	IGKV1D-22	chr2
ENSG00000225523	IG_V_gene	IGKV6D-21	chr2
ENSG00000211625	IG_V_gene	IGKV3D-20	chr2
ENSG00000253765	IG_V_pseudogene	IGKV2D-19	chr2
ENSG00000254220	IG_V_pseudogene	IGKV2D-18	chr2
ENSG00000211626	IG_V_gene	IGKV6D-41	chr2
ENSG00000242766	IG_V_gene	IGKV1D-17	chr2
ENSG00000241244	IG_V_gene	IGKV1D-16	chr2
ENSG00000224041	IG_V_gene	IGKV3D-15	chr2
ENSG00000254292	IG_V_pseudogene	IGKV2D-14	chr2
ENSG00000276566	IG_V_gene	IGKV1D-13	chr2
ENSG00000278857	IG_V_gene	IGKV1D-12	chr2
ENSG00000211632	IG_V_gene	IGKV3D-11	chr2
ENSG00000253906	IG_V_pseudogene	IGKV2D-10	chr2
ENSG00000211633	IG_V_gene	IGKV1D-42	chr2
ENSG00000242580	IG_V_gene	IGKV1D-43	chr2
ENSG00000239819	IG_V_gene	IGKV1D-8	chr2
ENSG00000228325	IG_V_gene	IGKV3D-7	chr2
ENSG00000299590	lncRNA	ENSG00000299590	chr2
ENSG00000275490	unprocessed_pseudogene	ENSG00000275490	chr2
ENSG00000270999	IG_V_pseudogene	IGKV1OR2-118	chr2
ENSG00000265897	processed_pseudogene	ENSG00000265897	chr2
ENSG00000281904	lncRNA	ENSG00000281904	chr2
ENSG00000310181	lncRNA	ENSG00000310181	chr2
ENSG00000261600	lncRNA	ENSG00000261600	chr2
ENSG00000230964	transcribed_processed_pseudogene	ENSG00000230964	chr2
ENSG00000291150	lncRNA	LSP1P5	chr2
ENSG00000278131	unprocessed_pseudogene	ENSG00000278131	chr2
ENSG00000143429	transcribed_unprocessed_pseudogene	LSP1P4	chr2
ENSG00000222835	rRNA_pseudogene	RNA5SP100	chr2
ENSG00000184303	processed_pseudogene	DRD5P1	chr2
ENSG00000290565	lncRNA	ENSG00000290565	chr2
ENSG00000230572	transcribed_unprocessed_pseudogene	KMT2CP5	chr2
ENSG00000309264	lncRNA	ENSG00000309264	chr2
